raw_text,language,event_date
"network security engineer *** call 714 507 3724 email jc at midcom dot com *** position includes the following responsibilities:consult with support project teams to develop technical requirementsdesign, document, deliver connectivity for application projectsconduct regular reviews of, suggest improvements to steady-state environmentprovide occasional level-3 support for production incidents skills needed:expert:design, implementation, operation of:firewallsclient site-to-site vpnforward proxiesidentity access management solutions (cisco acs/ise, rsa securid, internal pki deployments)access list configuration in large-scale environments skilled:network security architecturenetwork security controls configurations for:routing protocolslayer 2 switch securitywireless securitydenial of service",go,2025
"microsoft exchange messaging engineer at a law firm in the financial district a f/t position at an international law firm. pay options: f/t employee.contact claire marston. call (646)-876-9553 email claire.marston@sans.com with the job code cm29919 click the apply now button ().location: downtown, financial district - nyc.skills required for the position: exchange, messaging, exchange, active directory, active directory, vmware.detailed info: the messaging engineer is responsible for the design, planning, configuration, deployment of the firm's messaging infrastructure technologies. focuses on optimizing stability, availability, reliability, performance. monitors controls messaging processes, implements system security to provide stable secure systems platforms. responsible for the implementation of new additional messaging technology in order to improve infrastructure service. effectively manages messaging technology life-cycles, providing input into budget preparation.defines the business requirements for the organization's email messaging solutions, which involves working with end-users to develop specifications.performs architecture, installation, configuration, administration, maintenance, support of email messaging products, such as microsoft exchange 2010, lync 2010 blackberry 5/10 server cloud, cisco ironport, airwatch mdm solution.ensures optimum access to 24x7 email messaging environment integration among email messaging systems.provides technical leadership in the design, development promotion of selected email messaging strategies.provides escalation support on email/messaging related issues.prepares documentation that will assist in the administration maintenance of the email messaging environment.serves as an internal consultant assisting in the area of wans, lans telecommunications concept.development/computing environment: 8+ years of experience in relevant technology business skillsbachelor's degreemicrosoft exchange certification strongly preferredthe position is expected to work from 8 am - 4 pm, to be available before after normal working hours, over the telephone have off-site meetings.administration of global corporate email systems based on microsoft exchange including high availability disaster recovery capabilities.implementation support of multiple exchange 2010 database available groups including cross site design.server virtualization technology utilizing vmware esx versions 5.x, specializing in optimizing microsoft exchange in a virtual infrastructure.administration of various server operating systems including, but not limited to microsoft windows server 2003 thru 2012.working knowledge of administration of microsoft active directoryms exchange software patch deployment technology including sccm wsus.email archiving using native exchange worksite document management.email security tools methods including tls, anti-virus services such as ironport.deployment configuration of messaging monitoring tools including microsoft scom prtg.airwatch mdm for smart phone provisioning control, specifically operations with exchange activesync..the position offers competitive compensation package.",go,2025
"test automation engineer our client is disrupting the secure code market by creating development tools that ensure security as code is written. the business case is simple - find vulnerabilities earlier, correct them faster, save time money, build secure software. they are a spinoff of a firm that has been doing research in secure software for over 20 years proving their ideas in thousands of engagements. extremely well-funded, our client is changing how software is built.they are seeking a test automation engineer (performance). you will create maintain automated testing suites, refine create java tools, integrate automated testing into a continuous build environment, contribute to performance/load testing.to be successful here, you will need:- bachelor's degree (master's preferred) in computer science similar- experience with scripting languages- experience with java/javascript/html- experience with cloud environments/aws- experience with selenium, mochajs, jmeter, etc.- experience providing continuous integration/delivery with jenkins, maven, etc.- experience in an agile development environmentthis opportunity is extremely exciting because our client has cool work, an energetic start-up vibe strong stability:cool work:- game-changing new software product development- cyber security focus- build a static analysis engine that dissects node.js applications- create tools that will help developers build secure software as they codehigh-energy startup vibe:- smart, fun, motivated people- developer culture- kegerators, nerf guns, high-end sound systems, etc.- brand new office space- easy access in a great part of bostonstability:- spinoff from a large profitable firm- taking existing proven ip productizing expanding it- lots of cash from parent firm, plus lots of additional vc money- advisory board of experts known around the world in the industrystrong salary, excellent benefits 10% annual bonusus citizenship permanent resident status is required for this boston-based opportunity.","java,javascript",2025
"software engineering manager - up to $165k+ our client is disrupting the secure code market by creating development tools that ensure security as code is written. the business case is simple - find vulnerabilities earlier, correct them faster, save time money, build secure software. they are a spinoff of a firm that has been doing research in secure software for over 20 years proving their ideas in thousands of engagements. extremely well-funded, our client is changing how software is built.they are seeking an engineering manager to lead their team of skilled developers. you must have strong managerial skills coupled with a desire to remain technical tackle developmental challenges. you will help design code their products, conduct code reviews, make hiring recommendations, run performance reviews drive the team.to be successful here, you will need:- bachelor's degree (master's preferred) in computer science similar- experience managing innovative software development teams- exposure to java-based web applications, javascript web applications, node.js web frameworks (spring, hibernate, jersey, etc.)- experience with distributed data stores such as mongodb, cassandra, apache spark, kafka, etc.- experience in an agile development environmentthis opportunity is extremely exciting because our client has cool work, an energetic start-up vibe strong stability:cool work:- game-changing new software product development- cyber security focus- build a static analysis engine that dissects node.js applications- create tools that will help developers build secure software as they codehigh-energy startup vibe:- smart, fun, motivated people- developer culture- kegerators, nerf guns, high-end sound systems, etc.- brand new office space- easy access in a great part of bostonstability:- spinoff from a large profitable firm- taking existing proven ip productizing expanding it- lots of cash from parent firm, plus lots of additional vc money- advisory board of experts known around the world in the industrystrong salary, excellent benefits 10% annual bonusus citizenship permanent resident status is required for this boston-based opportunity.","javascript,go,java",2025
"java/python /c++developers client: financialemployment type : w2 – contract / fulltime position with alltech.* strictly no c2c*duration : 1+ yearsexperienced application developer to develop python based applications.looking for a candidate with at least 10 years of software development experience.key responsibilities:• hands on developer, working closely with the existing development team, creating solutions building enhancements to existing front office trading systems.• self starter that must be able to quickly get up to speed on an existing python based platform.• front office experience highly desired, but lack of it is not a bar for a very qualified candidate.• strong past experience in c/c++/java will be a key attribute in distinguishing candidates along with strong unix programming skills. for any other enquirees feel free to contact609-651-4828","java,python",2025
"senior asp.net developer the following position is available @ bellevue, wa. if you are interested available, please send your updated word resume to chitra@infotechspectrum.com you can reach her @ 650-796-5592. job description: need only w2 candidates prefer local candidates architects, designs, develops deploys scalable internal external enterprise web-based applications using microsoft .net platforms components. troubleshoots issues with systems, works with the appropriate resources to resolve them. relies on experience judgment to plan accomplish goals. a wide degree of creativity latitude is expected. also leads the development of complex business systems, applications, platforms with user external interfaces, reporting functionality, business intelligence capabilities, supporting corporate business objectives. often leads complex cross-team multi-organization projects, providing architectural team leadership, mentoring guidance to other team members. essential functions· architect, design, develop deploy scalable enterprise applications for clients, from concept through deployment to production environments.· implement complex, high quality, scalable, extendable end-to-end solutions, using either out-of-the-box custom functionality.· code, debug, test, implement solutions in .net environments, using visual studio related tools. design develop custom .net programs components.· specify, integrate, deploy third party .net components tools.· have a working understanding of source code control versioning methodologies systems, such as microsoft visual sourcesafe team foundation server, accurev, perforce, git, subversion, cvs, etc.· architect, develop, implement unit test testing methodologies for all assigned projects deliverables, as well as directing development team testing efforts.· solid understanding of the software development life cycle (sdlc) end-to-end application lifecycle management (alm).· solid success in translating relatively abstract strategic tactical elements into practical, scalable solutions detailed technical designs.· analyze technologies, technical processes / functions; document findings; identify areas for improvement; create detailed specifications for implementation.· conduct performance scalability testing capacity analysis/planning· stay current with technology trends developments in the industry participate in service development. minimum requirements:· us citizen (doj requirement)· minimum of 4-6 years .net web application experience, working as a professional software developer using programming /systems analysis skills on microsoft platforms in roles requiring strong knowledge skills · extensive experience with application prototyping, construction, implementation, deployment, integration with quality assurance production environments· good oral written communications presentation skills. can communicate clearly, effectively, succinctly, precisely.· motivated self-starter with strong problem solving analytical skills. able to perform normal functions little no supervision. willing to “roll up sleeves” get the job done regardless.· able to function effectively either in a standalone development role, in a lead role, as a part of a team. professional experience in the following areas:· advanced knowledge in-depth understanding of microsoft .net platform, component development, setup, configuration, deployment · experience with jquery, angularjs, node.js, ajax, xml, xaml, html5, other web 2.0 technologies· experience with microsoft sql server, t-sql queries stored procedures· experience with microsoft workflow foundation (wf) workflow communications framework (wcf) development· expert knowledge of four more development languages tools from the following list: (javascript, c#, asp.net, c++, java, j2ee application framework, windows shell/powershell scripting, microsoft transact sql, siebel, oblix, etc.)","c#,javascript",2025
"java developer • designs develops client facing applications. • has strong technical knowledge always keeps up to date on the latest tools technologies that can be leveraged for developing cl applications. • works closely with the project manager product owner helps them break down the business requirements into the technical tasks. • provides estimates for the stories technical tasks. • provides mentoring to junior resources helps them in resolving the technical issues. • understands how to architect solutions so that they meet hbp tech stack requirements fit into cl platform architecture. • develops client facing applications which can perform well under high volume situations have uptime of 99.9% greater. • deploys application to qa environment works closely with qa to verify the changes. • works closely with the project manager to schedule the releases updates the release notes. • works closely with operations release management to deploy the changes to the production environment. • works closely with web developers integrates their changes into the application. • follows the established best practices suggests improvements. • contributes to the knowledge base keeps the technical documentation up to date. qualifications • 5+ years of experience in all phases of sdlc. • expert in java/j2ee technologies. • expert in application development frameworks such as spring hibernate. • good understanding of database sql technologies. • good understanding of web frontend technologies such as html, java script css. • good understanding of jboss tomcat application servers. • good understanding of version management, build unit testing tools. • strong communication skills. • good understanding of linux windows operation systems. • familiarity with content management system preferred.",java,2025
"senior programmer western dental services, inc., california’s largest dental services provider one of the nation’s largest dental hmo’s, is looking for a bright, motivated, visual c++ .net software programmer. this position requires at least 5 years of professional experienceand will provide excellent clerical administrative support to join western’s team. western dental’s team consists of over 5,000 professionals nonclinical employees at western’s corporate headquarters in orange, california more than 350 dental clinic locations. job responsibilities/dutiesthe senior programmer will be responsible for developing custom business applications for clinical office management, including business reports, business process flow automation. the current legacy decentralized environment is being transformed migrated to a centralized, highly available high performing platform on microsoft technology stack. the development environment consists of software applications using soa methodology in .net, c# sql server technologies.key responsibilities:analyze business requirements from product owners business analysts.identify scope of change impact to legacy strategic applications.provide the project manager with reliable estimates for technical work review risks for completeness accuracy.design solutions for application components as per the business requirements.develop high quality code unit test as per the design specifications in non-production environments that meet all project requirements.develop reporting solutions as per the business needs.work with the qa lead to ensure timelines are met, risk is mitigated.collaborate with qa team, business analysts, dbas, it operations to implement the changes in the production environment.support applications in production during business hours, also provide support after business hours for critical issues strategic implementations.take ownership of applications interact with the business community for any issues enhancements.apply development expertise to everyday development activities to ensure long term scalability maintainability of products.provide high quality documentation for the changes. qualifications education requirementsbachelor’s degree in computer science, related technical discipline, business/accounting.at least 3 years of business applications programming experience in a microsoft .net environment with c#, mvc, asp.net, ajax, javascript, jquery sql server.solid work experience on n-tier architecture, web services, soa, msmq, soap, xml, rest, json, uml oo development.experience developing interactive client-side applications.experience on multithreaded applications, web services, team foundation server, visual studio online debugging tools for multithreaded applications.should have knowledge of agile waterfall methodologies of software development, with strong experience in a scrum environment.ability to create functional technical specifications.excellent communication skills.a passion for organized, high-speed development.ability to troubleshoot debug.benefits","c,c#,javascript",2025
"apache spark developer location: raleigh, ncduration: 1 year extendabletitle: apache spark developerneed linkedin profile copy of the visa for submittalwe are looking for a spark hands on developer in raleigh area, ncoverall 8 - 10 years of experiencehands on apache spark development experiencegood comm skills send me a copy of your resume to sachin@waltechinc.com508-573-4914",java,2025
"application development manager title: application development manager location: philadelphia, paduration: permanentsalary range: negotiable description: our client wants us to provide them with an application development manager with strong software development leadership, solution development resource management skills to join their growing team in center-city philadelphia. the successful candidate will direct lead a team of developers to focus on implementing a strategic global business operations ibor program, as well as deliver day-to-day execution to meet business demand. the candidate will collaborate with internal technology teams as well as business stakeholders to drive business requirements into successful business operations technology delivery.there are several exciting initiatives underway:transform their front office, back office, data management, client platforms from regional to globaldeliver new mobile capabilities to enable business agility extend business reachempower businesses to increase insights by standing up an enterprise analytics business intelligence (bi) platformadvance data governance to boost global business competitivenessmaximize application agility scalability by adopting both public private cloud technologiesdevelop continuous delivery capabilities by utilizing devops to optimize time to market. technology is at the heart of everything they do. to drive the above initiatives, they are looking for candidates who will make a lasting impact on the success of the firm as they redefine the future of their global technology platform.key roles responsibilitiesown technical delivery of various projects within the business operations platform teamlead coach a team of developers to ensure that solution deliverables are of the highest quality, optimally designed scalable to meet future business needslead the effort to ensure that the team is following technical practices such as tdd, automated testing, refactoring pair work. more broadly, work with development managers in other platform teams globally to ensure consistent implementation of these practices across all their development areaswork within the established sdlc process to deliver consistent resultswork closely with the pmo to ensure that ongoing projects are appropriately resourcedwork closely with the it pmo it ops to drive effective execution & deliveryhands on involvement with technical / solution design. responsible for conducting design reviews leading/contributing to design work as needed.working closely with the architecture team to ensure solutions meet agreed standardswork with various business stakeholders to prioritize manage the enhancements / bau backlog as it pertains to the business operations platform.work closely with project managers to progressively deliver application development plans for the project book of work, track key milestones, adjust plans resources as requiredassist the business operations platform owner to drive their systems transformation strategy lead the development team to focus moving forward towards that visionrequired skills:significant experience in hands-on software development as well as demonstrated experience leading development teamsstrong understanding of latest trends in the software development industry, including cloud, mobility, data analytics technologieskey technologies : markit edm, data warehouse, soa, apis, etl, bi, bpmunderstanding of tools used within a microsoft development environment (c#, .net framework, asp .net, sql, xml, java, etc.)****significant experience in the financial industry, especially middle back office within asset management space****proven experience in agile rad methodologiesdemonstrated ability to effectively challenge the status quo where applicableexcellent track record of project delivery of large, complex, integrated projectsproven history of setting achievable goals delivering both functional timely outcomesability to communicate complex technical information to both highly technical non-technical audiences.strong team building staff development through mentoring, collaboration partnershipb.s in computer science related field",c#,2025
"junior developer aca technology solutions llc is a technology innovation company that provides mission-critical financial software services that today’s leading investment managers use to run their business. as a developer you will be working with small teams of high-caliber specialists, delivering high quality financial software solutions across a variety of operating platforms involving order management, portfolio management, portfolio analytics, accounting, reporting (p&l, risk, exposure, performance attribution). responsibilities:development maintenance of various secured desktop applications. candidate will interact with team members architects to develop new applications working at aca technology you will play an important role in the design, development, implementation of our solutions for alternative investments clients. you will be trained on aca’s product suite, the foundation for the services solutions we provide to our clients, grow into a role in our financial practice. description: seeking junior software developer who is a highly motivated in working as part of a diverse team to enhance, maintain, test application solutions in support of customer requirements. you will also have the opportunity to be mentored coached by senior developers on development best practices code reviews. this is a great opportunity for you to grow your career while improving your technical abilities by participating in company trainings.background in object oriented programming (c/c++ preferred)experience using an ide (visual studio, c++ builder, eclipse)unit testing & debugging experienceexperience developing software on windowsenthusiasm for software developmentgood communication skills, both verbally in technical documentations presentationsself-motivated nature with excellent time management skillsattention to detail with strong organizational documentation skillsability to understand complex code business rules basic qualifications: bachelor’s degree in computer science, information technology, similar basic skills:c#, c++.net frameworkobject-oriented design & developmentsql server 2008 - 2012html, javascript, css what we offer:the candidate will work closely with clients team members to develop dynamic solutions that drive revenue for our clients.opportunity to learn financial concepts to expand your knowledge of the newest technologies used in the industryaca provides technology training, business subject matter training, soft skills training to all of our consultants.get paid in the upper tier of the industry also participate in incentive plans that reward performance. aca is an equal opportunity employer does not unlawfully discriminate against current prospective employees on the basis of race, color, religion, sex, age, national origin, pregnancy, familial status, marital status, sexual orientation, gender identity, disability, veteran status, citizenship, ancestry, genetic information, any other characteristics prohibited by law.","c++,c#,java",2025
"sr. devops engineer logisoft technologies, inc is a global information technology, consulting services company with more than 100% satisfaction rating from all the clients across usa. logisoft was established with a commitment to fulfill the information technology resource management needs in organizations. in the current industry trends, growing number of organizations focus on their core business processes outsource their it business process.we specialize in complex emerging technology solutions, including: java/j2ee, ibm middleware technologies, microsoft technologies including .net sharepoint,quality assurance, mobile application.title:sr devops engineerlocation: nyc, nyduration: fulltimesalary: marketposition summary:role:•analyze resolve complex problems associated with applications systems. detect, diagnose, report related problems.•design assist in the selection implementation of devops tools that reliably manage application environment delivery•design assist in the setup maintenance of the build/release infrastructure•improve predictability reliability of releases deployments•reduce implementation windows by leading company towards a continuous deployment zero downtime environmentrequired qualifications:•bachelor’s degree higher; preferably computer science major related discipline.•experience using git deep knowledge of git branching workflow.•deep understanding of configuration management theory, implementation, scaling•troubleshooting experience that spans networking, linux systems, code•scripting experience in python, particularly in system automation monitoring.•strong communication skills the ability to work in a fast paced environment with other devops engineers, product managers, developers, etc.looking for:•experience working in an environment that requires coordination of efforts between the engineering, infrastructure, product management•result-oriented ability to respond to a changing business environment.•good communication skills both written verbal.•ability to work on multiple activities with speed efficiency.•strong programming scripting skills.•strong understanding of automated provisioning systems, build systems, devops processes•ability to work collaboratively within high performance team environment.•aptitude for continued growth development of technical skills/abilities.employment opportunity:logisoft technologies is committed to a policy of equal employment opportunity will not discriminate against an applicant employee on the basis of age, sex, sexual orientation, race, color, creed, national origin, ancestry, disability, marital status, any other legally protected basis under federal, state local law.kindly email your resume to mansi@logisofttechinc.com.",python,2025
"lead c++ developer with capital market about capgeminiwith 180,000 people in over 40 countries, capgemini is one of the world's foremost providers of consulting, technology outsourcing services. the group reported 2015 global revenues of €11.9 billion. together with its clients, capgemini creates delivers business, technology digital solutions that fit their needs, enabling them to achieve innovation competitiveness. a deeply multicultural organization, capgemini has developed its own way of working, the collaborative business experiencetm, draws on rightshore®, its worldwide delivery modeljob title: lead c++ developer with capital marketlocation: new york city, nyposition type: permanent/fulltime description:at least 5 years of development experience in vc++, c++, within windows/unix platforms, vs 2008solid understanding of equity derivatives risk management software professional experience in that areasolid knowledge of sql database, with experience good understanding of database concepts (oracle, sybase / ms sql).working knowledge of messaging systems (solace, tibco rv, mq) not a must but a nice to havesolid knowledge of xml parsing, dtd schema.experience with grid technologies, e.g. data synapse a plusexperience developing for sophis, murex, other like derivatives platforms a plusplease feel free to send your updated resume to mohammad.anas@capgemini.com if you feel fitting-in would be interested. disclaimer: capgemini america inc its u.s. affiliates are eeo/aa employers. capgemini conducts all employment-related activities without regard to race, religion, color, national origin, age, sex, marital status, sexual orientation, gender identity/expression, disability, citizenship status, genetics, status as a vietnam-era, special disabled other covered veteran status. click the following link for more information on your rights as an applicant:",c++,2025
"developer the checkout developer will lead wide range of initiatives to meet organizational needs to capitalize on potential new technologies. he/she will partner with it, operations, panel, research sciences, business development product management to achieve goals. the ideal candidate will have extensive hands on programming experience with experience using up-to-date technologies used to improve a number of applications processes. this is a full-time position located in npd’s port washington office.overall responsibilities:• develop software to support checkout initiatives• conduct technical experiments to demonstrate idea feasibility• participate with internal cross-functional teams as well as external vendors to meet project requirements timelines• participate in the production of project plans• participate in planning meetings for new products assist in the transition of products from ideation to launchqualifications:• bs in computer science• ability to develop software in various languages (c#, vb.net, sql, python)• minimum 7 years of hands-on experience implementing business solutions using .net technologies (asp.net, windows application services)• minimum 5 years of experience building managing large, transactional sql databases.• experience working with big data ecosystem (hadoop)• creative thinker with improvement mindset• excellent written, verbal, documentation skills required• excellent interpersonal skills; must be able to manage multiple tasks simultaneously with the ability to appropriately prioritize tasks as neededthe npd group, inc. is an affirmative action/equal opportunity employer. all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability protected veteran status.company descriptionthe npd group provides market information analytic solutions that drive better decision-making better results. the world’s leading brands rely on us to help them get the right products in the right places for the right people. practice areas include apparel, appliances, automotive, beauty, consumer electronics, diamonds, e-commerce, entertainment, fashion accessories, food consumption, foodservice, footwear, home, mobile, office supplies, retail, sports, technology, toys, video games, watches / jewelry. for more information, visit npd.com npdgroupblog.com. follow us on twitter: @npdgroup.","python,c#",2025
"junior java developer we are looking to add to our core cross asset class trading risk systems development team with junior developers.you will be responsible for enhancements, design development to either trading systems risk systems primarily within the equities fixed income space. candidates will be expected to play a key contribution to the department success have the opportunity to develop their skills significantly whilst gaining experience within a dynamic global development environment.strong interaction skills with other team members are essential along with technical experience working in a java development environment for 12 - 24 months. this is an outstanding opportunity for to expand upon a current technical experience within a lively enjoyable team.essential skills include:· java development· genuine interest in financial markets experience working in a financial environment· 12-24 months experience working in a java development position· ability to multitask perform in a time pressured environment· strong academic background *if intersted in applying, please submit a copy of your resume in english. knowledge of french is not a requirement for this position.","java,javascript",2025
"enterprise applications software engineer ziosk is revolutionizing the experience economics of the $472 billion restaurant industry. here’s how.ziosk places 7"" android tablets on each every table in the restaurant that enables guests to order food & drinks, play games, ‘pay on demand’. with 150,000 ziosk tablets deployed nationwide at 3,000 restaurants including chili’s, olive garden, red robin, abuelos, smokey bones unos, ziosk has the largest network of restaurant tabletop ordering, entertainment payment devices in the world. the ziosk network is poised for rapid growth will serve 750,000,000 guests process over $8 billion in transactions in the next year.winner of the 2015 tech titan emerging company innovation award, ziosk is one of the hottest companies in the country is frequently covered in the national media including the wsj, nyt, washington post, nation’s restaurant news xconomy. our rapid growth has created a number of new opportunities for people to join our team including an enterprise applications software engineer.summarythe enterprise applications software engineer will develop web portals web services for the ziosk offering. candidates must have a demonstrated ability to design build complex web applications services within a large-scale commercial environment. this position requires the ability to network establish cross-functional relationships within our organization to acquire knowledge, identify root cause issues, create cross-functional system solutions. strong verbal written communication skills are essential.responsibilitiesdevelop client-server web applications services; ability to move easily between developing software for cloud-based desktop operating environmentsdeliver high quality timely deliverables working with qa members within the scrum processcreate internal design documentation customer facing api documentationidentify incorporate industry standard ui design patterns methodologiescultivate disseminate knowledge of application development best practices toolsets within our organizationrapidly evaluate incorporate emerging cloud technologiesminimum qualifications6-10 years minimum overall experience with 4+ years of direct software development (c#) in an enterprise environment.ba/bs degree in software engineering computer science.must have exposure to all aspects of the software development lifecyclemust have proven track record of evaluating, bug fixing enhancing web, api windows service/console based applicationsexperience with software engineering best practices: unit testing, code reviews, design documentation, continuous integrationtechnologies: asp.net mvc, webapi, rest, oauth, css, jquery, unity ioc, sql server 2008+ (transact sql, stored procedures, triggers), entity frameworkstrong, demonstrated ooa/d skillsetpreferred qualificationsexperience with cloud development patterns architectureexperience with developing multitenant saas, iot based applicationsexperience using golang for service development.cloud deployment using vstsmicrosoft certified application developer certificationziosk is an equal opportunity employer offering competitive benefits compensation. candidates must be eligible to work in the u.s. be able to commute daily to north dallas.",c#,2025
"tier 3 tech support in orlando ($60-$75k) hi, i’m tj paratore it recruiter with kelly services i want to see if you’d like to be considered for an open tier 3 tech support in orlando paying between $60-$75k. call me asap at 703-689-2036 to discuss this opportunity other potential fitting jobs for you. this job in orlando is looking to setup interviews quickly i'd like to speak with anyone interested qualified. please also email me your resume – tj.paratore@kellyservices.com salary range:$60,000 - $75,000 (possibly more)length:full-time permanent (with excellent benefits)must haves:us citizenstrong knowledge of c c++visual studio experiencedebugging & network diagnostic skillsgreat communicationig/eg knowledge responsibilities:performs a triage, tracking task management of tier 3 technical support queries through crm, drives their completion according to industry standard slascoordinates the completion of the tickets with the development team stakeholdersprovides exceptional communication, care active listening with customers to identify resolve the issueexpected to perform video, phone mobile calls routinely exercise a friendly, positive attitude.actively follows up with customers to ensure satisfaction. best regards, tj paratore it recruiterw: 703-689-2036 m: 813-843-6577 950 herndon parkway. ste. 150herndon, va 20170",go,2025
"senior wintel engineer senior wintel engineer fort worth, tx,long term long term top 3 skillsets required: looking good experience on deploying configuring windows 2k3, 2008 2012 (must be able to act as a tier 1-3 level of support) active directory experience powershell experience additional requirements: strong experience with vmware esx versions 4.x through 5.5 specificallyexperience with blade logic as a foundation for job launch security scans/protocols. service now knowledge also a plus but not required dell server hardware, specifically m620, m630 r630 r730 model hardware remote access. (idrac) role: ensuring 6000+ servers part of the w2k3 refresh are decommissioned as set forth by the program as validated having migrated off sourced server.investigate validate servers identified as decommission candidates from the legacy go-live processing team using specific validation requirements. specific validations will include forward reverse nslookup, ping, backups, blade logic is installed running, past logins timing, dns entries, applications that are running, other various criteria to ensure legitimacy of decommission candidates. collaborate with citrix team perform validations take action for servers requiring decommission. work provided lists from various business units to perform validations decommission validated servers that are no longer required.",go,2025
"java developer w/ elastic search for mindtree, “welcome to possible” is more than a slogan - it reflects our approach to every engagement.we are among the fastest growing technology firms globally with more than 200 clients offices in 14 countries. we deliver amazing results: helping 150 million passengers fly safely. improving security performance for one of the world’s largest e-commerce stores. unifying brand messaging improving engagement for one billion consumers.mindtree delivers technology services accelerates growth for global 1000 companies by solving complex business challenges with breakthrough technical innovations. mindtree specializes in e-commerce, mobility, cloud enablement, digital transformation, business intelligence, data analytics, testing, infrastructure, eai erp solutions.welcome to possible!!!mindtree has the following opportunity for our ongoing engagement. role : java developer w/ elastic searchlocation : phoenix, aztype : full time/ direct hirenote : years of experience – 6-8mandatory skills : java, elastic search job description good knowledge about software projects through all stages of the life cycle, including responsibility for requirements capture, design, development acceptance testing. should be aware of agile waterfall methodologymust have 4+ years of experiencemust have skills technical skills - java/elastic searchmust have good analysis problem solving skillsmust have good communication skillsmust have an ability to work to deadlinesexperience working on onsite offshore modelproficient in technical documents like uml,hld,lld",java,2025
"network engineer our fast growing, global client, is looking for a network engineer in its san francisco/east bay location. the successful candidate will contribute to network engineering design, specification, documentation, integration, installation, configuration, support the voice/data communications. responsibilities conduct analysis of the business needs, implementation, maintenance of the network infrastructurecreate network plans, ensure ongoing functionality document “as is” proposed network infrastructureprovide tier 3 network troubleshooting supportestablish enforce network technology through implementation of system configurations, directing installation documenting system standardsprovide remote support to on-site engineers end users/customers during installation, troubleshooting, fault findingprovide technical expertise collaborate with the other it organizations to design, develop, implement enterprise network infrastructure in support of business needsprovide 24x7 support for technical problems to support business requirements bachelor’s degree in it related field, preferred3 to 5 years’ experience in engineering, design, delivery.4+ years’ experience in network engineering2+ years’ experience with cisco aruba wireless systems.hands-on experience with junos, juniper switches pan firewallshands-on experience with device monitoring management toolsexperience in successfully managing handling customer facing interactionsextensive hands-on in large enterprise network engineering, delivery about vivo having been in business since 2006, vivo is a full-service recruiting consulting company, specializing on mid to senior level technology resources. our brand promise is simple: we get people. we get that our clients don’t want to waste time, that our candidates employees thrive when given honest feedback an opportunity to grow. whether you’re onsite at our pleasanton headquarters working for one of vivo’s clients – the best brand names out there – our promise to you is unwavering: we will treat you like you are our most important employee. do you think you get people – get what they really need, get how to deliver? we’re not perfect but we’re accountable. we’re not in 32 countries, but we are in the heart of it all. so, if you are looking for a flexible, fun high-energy work environment, along with the opportunity to work with some of the world’s technology leaders, we can’t wait to talk to you. vivo – we get people!",go,2025
"software engineer - python software engineerdirect hire full time educationbachelor's degree in computer science, mathematics, statistics, engineering, a related field; three years programming experience required. experienceminimum two years of relevant programming experience required. experience using applications such as python, c/c++, java, ruby required. unix/linux experience required. version control experience required. high performance/ cloud computing experience preferred. unix/linux programming system administration experience preferred. ux/ui experience preferred. git version control experience preferred. experience in genomics preferred. competenciesability to prioritize manage workload tomeet critical project milestones deadlines required. attention to detail required. ability willingness to acquire new programming languages, statistical computational methods, background in research area required. ability to work in a collaborative team environment required.","python,c,c++,java",2025
